id,name,isdone,spotifyid,genres,popularity,followers
22709,Mike Stern,True,3zX0EMvB00JzxnRi5EIICP,"['jazz fusion', 'jazz guitar']",39.0,60639.0
193630,David Hazeltine,True,5mQGacj97PLCoX9YOEGf0Q,"['background jazz', 'modern jazz piano', 'stride']",52.0,10587.0
1958368,Emmet Cohen,True,3kyGmsyTEpjopA521SSlLT,['straight-ahead jazz'],37.0,7609.0
181363,Crossfire,True,1v9OD6pSPWMs0N9WDMhk2S,[],13.0,205.0
167651,Curtis Fuller,True,2Ma7hbsouPDXerzHHcfnVK,"['bebop', 'hard bop', 'jazz', 'jazz brass', 'jazz trombone', 'soul jazz']",33.0,19007.0
5512,Stanley Turrentine,True,2dRsXWVnkku2cMDtV1h6NP,"['bebop', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz']",49.0,43558.0
44524,Steve Swallow,True,6mrjnfLYDl91oh10EIeKPV,"['ecm-style jazz', 'electric bass']",42.0,7180.0
129092,Denez Prigent,True,1qid89y11TF9zHS8N3FibN,['breton folk'],42.0,18876.0
1862201,Aziliz Manrow,True,5LkbXG9VlOEPz2q74NKkYv,[],8.0,185.0
659600,Némir,True,5f6nz3iqzrfiUfKOIKvLvd,"['french hip hop', 'pop urbaine', 'rap calme']",60.0,96796.0
1414811,Flèche Love,True,7kGHEZX0pDGy9ur8pPZUA6,['swiss pop'],29.0,6895.0
756307,Tiger & Woods,True,0AEi1DK5ehyvkZzOUlqEVz,"['italian electronica', 'nu disco']",35.0,17929.0
12236,Anne Clark,True,0RSRLPv7ZmcrlyboVGR0hL,"['new romantic', 'synthpop']",44.0,36727.0
279938,Raphaël Marionneau,True,4H1a6eKNXxl1QjkrE3ZDNb,[],0.0,2280.0
185646,Cathy Battistessa,True,7B9gTlTLJOW6YKBDgSrEOO,[],44.0,1435.0
5026,Heaven 17,True,5PYuBRQMHh7nWmdV076sH9,"['classic uk pop', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']",47.0,197750.0
2926,Alphaville,True,0xliTEbFfy5HQHvsTknTkX,"['europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",67.0,603642.0
12705,Kajagoogoo,True,0f3kLT4wvi2mFHlHJgV8Hl,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",48.0,188707.0
1820,Ultravox,True,3iUjRVvYCsMfz7tuAQtBDI,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",56.0,416758.0
351516,Martin Roth,True,4LoSbPey3kklzX5f2KEks1,['progressive house'],45.0,24125.0
55926,Conga Squad,True,5aUIPdoeRAoDLRp4y3oA4s,[],5.0,149.0
900412,Quelle Chris,True,2SlUrJAcTYbWR8GcmB9IEi,"['alternative hip hop', 'escape room']",46.0,51590.0
1419008,Ephrem J,True,4TtPGFl8psQJgMDEcI5oWZ,"['bachata', 'latin']",44.0,20660.0
830536,Ed Case,True,6UySi1d9U1T3j4E7sdli9s,['uk garage'],30.0,1992.0
2099881,Rosa Pistola,True,06fEHseCklFEuDgM5dccHX,['perreo'],29.0,10762.0
1814373,WHALE CITY,True,3ldwrMVcnEUj8MzkuZ3r5N,[],29.0,2502.0
1538237,Voyce,True,4VD7b3DaDHGO9vE6VXfasd,"['freestyle', 'german pop', 'german singer-songwriter']",47.0,38672.0
1501751,Laura Luppino,True,4kx4vo1Uqf8ykwcOPVMvGD,[],29.0,345.0
808687,Sarah Engels,True,7iK3kLye8FTBgYuqhg7v5P,['german pop'],53.0,37081.0
309677,Jonesmann,True,4jL4ODsLknRn6VMl4R2gUC,['german hip hop'],43.0,29591.0
2071820,2Bough,True,5oie92RnkCpuSHGWiReZtq,[],29.0,4963.0
216846,Tim Kasher,True,3e4qYL0Jd2HezQLZsCTqpN,['omaha indie'],21.0,8694.0
10151,Shawn Colvin,True,0K7VN4aHxHcEb7PqkfoIVA,"['austin singer-songwriter', 'ectofolk', 'folk', 'folk rock', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",49.0,109174.0
107951,La Sonora Matancera,True,01p7Homi0d4XxZ06f2NYYD,"['bolero', 'latin jazz', 'mambo', 'musica tradicional cubana', 'salsa', 'tropical']",59.0,171340.0
70799,Pete “El Conde” Rodríguez,True,1Nl2RRbigQuX1TqV1tSPHa,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']",46.0,62023.0
3456,Eartha Kitt,True,1AwO9pWEBSBoWdEZu28XDC,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",56.0,139440.0
20072,Jimmy Somerville,True,6LQeBFIfD4C22RJVVjQ6S7,"['hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']",46.0,167258.0
1787,Aztec Camera,True,7sbwBqdkynNUDgiWU3TQ5J,"['chamber pop', 'classic uk pop', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'sophisti-pop', 'synthpop']",48.0,102111.0
301,Kirsty MacColl,True,6UlNIFEuWlBqb4TvlVCekq,"['classic uk pop', 'new wave pop', 'pub rock']",56.0,87481.0
126215,John Feeley,True,03amvIHbunASTdZ8CkZ5Ha,[],9.0,460.0
2093300,Ivan LeParr,True,5wPkC2h1PkThSsOgI83Vn3,[],3.0,3.0
4540,Alan Lomax,True,1u8YzEYh6gvvFog95WtAao,"['appalachian folk', 'blues', 'spirituals', 'traditional blues', 'traditional folk']",30.0,13723.0
57487,Shirley Collins,True,5rilpZJIb2NWJZVGtCdg6u,"['british folk', 'folk', 'folk rock']",37.0,10991.0
6343,Ewan MacColl,True,3tetInyzmPXATzLBTzl125,"['american folk revival', 'british folk', 'celtic', 'folk', 'irish folk', 'shanty', 'traditional british folk']",33.0,8830.0
68349,Peggy Seeger,True,0gXQn7UrpopDb2TIkmIjoU,"['american folk revival', 'traditional folk']",27.0,6976.0
408741,Michael Price,True,3lBWbqfylPhA4El0iS3kQb,[],12.0,40.0
443635,RADWIMPS,True,1EowJ1WwkMzkCkRomFhui7,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",72.0,2723141.0
170050,We Are Scientists,True,35YNL4wwv11ZkmeWWL51y7,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",48.0,207525.0
40045,Ben Kweller,True,7bhMBjjQhgPX0q9S4Ajncn,['indie pop'],41.0,54723.0
802075,Rob Simonsen,True,2ZeUaZT3s3NSbeV7OS094J,['soundtrack'],48.0,15517.0
851111,Anirudh Ravichander,True,4zCH9qm4R2DADamUHMCa6O,"['desi hip hop', 'filmi', 'tamil hip hop']",81.0,8153895.0
398836,Anna Thalbach,True,6VqsZsM3fYFi3k0ZCniPO2,[],47.0,302.0
575203,Oliver Rohrbeck,True,2HqTRvO1WDx7A4yTxLjYFe,['hoerspiel'],51.0,4152.0
1784477,SAAY,True,2pvCf5g7XBReiPIvcq7W18,['korean r&b'],46.0,109393.0
10522,浜崎あゆみ,True,3Mvc8kRgr8LRYYgvFmlZqn,"['classic j-pop', 'eurobeat', 'j-pop']",60.0,656688.0
23,Tom Waits,True,7x83XhcMbOTl1UdYsPTuZM,"['chamber pop', 'folk', 'folk rock', 'roots rock', 'singer-songwriter']",64.0,1189688.0
6610,The Tiger Lillies,True,72o2T9aqYR2PFNYpzYrMmw,"['dark cabaret', 'steampunk']",35.0,38186.0
827044,Lucy Rose,True,2uvY5pgdD9t1CZ5zMNw1rl,"['ambient folk', 'british singer-songwriter', 'indie folk']",58.0,264483.0
935,Ben Folds Five,True,44gRHbEm4Uqa0ykW0rDTNk,"['alternative rock', 'permanent wave', 'piano rock', 'pop rock']",50.0,232726.0
1522535,하성운,True,3OBkZ9NG8F0Fn4oNpg0yuU,"['k-pop', 'korean pop']",54.0,171448.0
742388,PARK BOM,True,3uHb6dRazmcaT15bMexUtt,['k-pop'],42.0,129239.0
2011402,WEi,True,7IkfFdVcI6HrRKuOO9NvX5,['k-pop'],45.0,152819.0
1453604,SIYEON,True,5iKOmg1wFizVwajKeiyzvf,[],34.0,13531.0
332079,WAX,True,0pXagXd1JRSlBwrkywCLmm,[],21.0,744.0
2122423,TRI.BE,True,6BgYuNomEs12UIrnxhWE9a,"['k-pop', 'k-pop girl group']",50.0,106509.0
164722,Pierre Lapointe,True,6zmMGBnFE2DCkAxaCVULRP,"['auteur-compositeur-interprete quebecois', 'pop quebecois']",46.0,62735.0
314063,Alex Kapranos,True,43tffeOxONSbTQ888To7bE,['scottish indie rock'],37.0,2865.0
1195584,Alice Vicious,True,07hch24D0VBGzgydD1Fzvm,[],11.0,2010.0
759807,Jamala,True,4EXfia20rgVLyubQiYtOIC,"['eurovision', 'tatar pop', 'ukrainian indie', 'ukrainian pop', 'ukrainian rock']",47.0,59092.0
1374962,Space of Variations,True,6mcSNYbGthL93gHZEIdsw6,"['ukrainian metal', 'ukrainian metalcore']",35.0,9349.0
1686252,Mnogoznaal,True,16ZNqMkDZrzd8fTXeN2kUH,"['russian electronic', 'russian hip hop']",63.0,580704.0
728788,LOBODA,True,59oe7CAquFZ5mNjQ1efKPN,"['russian dance pop', 'russian pop', 'ukrainian pop']",59.0,1114981.0
1738786,Ameriqa,True,66nYHLHWAw1VAyAWOe36AV,[],29.0,283.0
1174705,Yanix,True,7JrPv46Jf4xyIXKkhosOPr,"['russian hip hop', 'russian trap']",63.0,0.0
1739369,OG Prince,True,1QJbmLicWnJMgQRZiTnkps,['russian trap'],44.0,4434.0
1684681,Basic Boy,True,6f0OsZOsyTW71NZYkRbWKl,"['russian alt pop', 'russian hip hop', 'russian trap']",51.0,85562.0
1571016,OBLADAET,True,1hwKCeSXpLrh4OQND6iQHw,"['russian drill', 'russian grime', 'russian hip hop', 'russian trap']",64.0,723821.0
1001332,Jahna Sebastian,True,5WDmZpTUEfWNES38eddjdF,[],2.0,89.0
995633,Schokk,True,3KmSYgeDD4CaTHTtjvoAA5,"['russian grime', 'russian hip hop', 'russian trap']",45.0,779.0
1752078,РИЧ,True,649IPuxbPagzLPtkQLXvI7,[],30.0,1961.0
1859950,REAPER,True,24kY0bUku58QhWv5WFFXaf,"['electro house', 'gaming edm']",52.0,17965.0
2104846,2LADE,True,2N5EUidcVv9pnicQFDeK5W,"['german hip hop', 'german trap']",49.0,24098.0
1907428,Nu51,True,1lAMEytqWfuvgQ8jyz8TWH,"['german hip hop', 'german underground rap']",39.0,3210.0
1993109,Ra'is,True,6tekmZkCK5xHTIwWeqyr0i,"['german hip hop', 'turkish trap pop']",60.0,83112.0
2119245,9cigK & Abycc,True,1ArsDcEH9O94z7bn7PRdfk,['german underground rap'],17.0,1231.0
1272896,Babyface Ray,True,3zZ88AwlTwfCJkowsFCvLA,['detroit trap'],67.0,91256.0
1778986,刘柏辛Lexie,True,6fs2or0cKLEM2xohWq8SoX,['chinese electropop'],62.0,87336.0
1393793,黄明志,True,24jrxG0tKcwgAzsLuPzyMi,"['malaysian mandopop', 'mandopop']",57.0,255697.0
1963911,King Iso,True,7vTyZmNA6LC0WRDg7V6yle,[],69.0,61378.0
2141689,Big Willie,True,3vSxBxArTZ0B9PQROvVWz0,[],2.0,19.0
2138554,E. Broussard Big Game,True,2nD2N2fcHkW27uDD7r1Qfe,[],0.0,853.0
206218,Electrosoul System,True,0tSNYelLMRA52oDWmw5eU3,"['drumfunk', 'liquid funk', 'russian dnb']",27.0,8501.0
126010,Habib Koité,True,2laFwNRffMM18LvKKDxCs9,"['afropop', 'griot', 'mande pop', 'world']",46.0,53002.0
372700,Jammil e Uma Noites,True,3X5t1UTHfMkyDseHIzwC9Z,"['axe', 'pagode', 'sertanejo universitario']",55.0,4.0
30416,Elvin Bishop,True,2G1yVp387GlUf9yvLk6V11,"['blues rock', 'country rock', 'electric blues', 'modern blues', 'southern rock']",53.0,75620.0
1063073,Sango,True,7e3FtKBIPLrIVm8g1FJMVg,"['abstract beats', 'alternative r&b', 'escape room', 'indie soul', 'vapor twitch']",54.0,173185.0
44875,Luke Vibert,True,0HfxCluo7N2dhr4oRM0wBv,"['acid house', 'big beat', 'deep idm', 'drill and bass', 'intelligent dance music', 'microhouse', 'ninja', 'trip hop']",39.0,48871.0
105569,Moka Only,True,7G9ZUoEjbi5Z2bR5w60S0h,"['bc underground hip hop', 'canadian hip hop', 'canadian old school hip hop', 'jazz rap']",41.0,12608.0
1046462,Charlie Darker,True,7C0yh6MRghHb3T7lPvtSjX,['electro house'],18.0,2340.0
472197,Guy Garvey,True,2j3K3e7Jnnmd2KwlFgCC5u,"['british singer-songwriter', 'solo wave']",35.0,33160.0
819312,Noel Gallagher’s High Flying Birds,True,7sjttK1WcZeyLPn3IsQ62L,"['britpop', 'modern rock', 'rock']",61.0,753418.0
1193147,Kaitlyn Aurelia Smith,True,6P86FLVAK4sxu8OhyQJBvH,"['ambient', 'art pop', 'chamber psych', 'compositional ambient', 'drone', 'electra', 'electronica', 'experimental ambient', 'experimental pop', 'fluxwork', 'fourth world', 'microhouse', 'modular synth']",44.0,50565.0
283548,Trim,True,1Qy5cXiRHxH8VrxeQeI2VV,['grime'],24.0,13249.0
53994,Clark Anderson,True,4Bz6PEovyZ8nBtm0zrvTQv,[],41.0,341.0
651663,Isam B,True,218LevPPeOxyNAdXNGb9SG,['danish pop'],33.0,4920.0
92362,Birthe Kjær,True,0IfpyCP48pZ9kkFVSeHbC5,"['classic danish pop', 'dansktop']",38.0,9521.0
4175,Murder Junkies,True,3j1h8vcAnhBo86zpNu6fGA,[],11.0,4598.0
75074,Stacy Lattisaw,True,0rKnxuiIepvjtMmrYYV2VA,"['disco', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",44.0,132728.0
1522548,Torky Tork,True,2ULrSviyq7At3VlxHGe1ml,['german boom bap'],44.0,5206.0
725247,Twit One,True,38OPqGlHHCPAsL87VM10Su,"['chillhop', 'jazz boom bap', 'lo-fi jazzhop']",52.0,21867.0
944912,Knowsum,True,5n286gaq2TJok5XfBjSX7q,"['chillhop', 'jazz boom bap', 'lo-fi jazzhop']",47.0,7056.0
944379,FIESTAR,True,3IVjXrnR0npv1LY24kQSzd,"['k-pop', 'k-pop girl group']",36.0,129082.0
5663,Agoraphobic Nosebleed,True,5DVkkJqypmjmRLJL9UurmI,"['american grindcore', 'cybergrind', 'grindcore', 'noisecore', 'powerviolence']",32.0,34853.0
183593,The Electric Flag,True,6qyfxCyE6JsPkcGVIOPpyl,"['blues rock', 'freakbeat', 'psychedelic rock']",33.0,24422.0
21817,Bobby Vinton,True,6bOYtKnpLPQSfMpS2ilotK,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",57.0,205846.0
409218,Ray Campi,True,1dCuGaCG60TlWCLjFJ69N3,"['neo-rockabilly', 'rock-and-roll', 'rockabilly']",27.0,4878.0
48309,Dave Alvin,True,1QSEKTN8PPjVzniAkpJ90p,"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'pub rock', 'roots rock', 'texas country']",41.0,28893.0
1159269,池田典代,True,5FlsplkyPTzOB2aWgz2X1M,['classic city pop'],30.0,3243.0
61121,Casiopea,True,0lRXEutklZUeNdWIJA1NI0,"['japanese jazz', 'japanese jazz fusion', 'jazz fusion']",48.0,79876.0
2777,The Alarm,True,0oQLexIBY9SlMhtbSIPFAO,"['new romantic', 'new wave', 'new wave pop', 'synthpop', 'welsh rock']",41.0,59786.0
46693,The Handsome Family,True,72PnPUc1qv9UjRPaGVZ1jq,"['albuquerque indie', 'alternative country', 'gothic americana', 'roots rock']",48.0,95631.0
172110,Jim Moray,True,00baC9BEnC6lhOdSF6dYC8,"['british folk', 'traditional british folk']",16.0,3365.0
1885845,Andrea Borghini,True,6lV7sxNsVFjT5nLUDxpCAE,[],1.0,5.0
1885844,Elisa Balbo,True,6FwctmyX61tZNCQBIFo9md,[],5.0,37.0
1885843,Daniele Terenzi,True,5gTl7MA009Z4lMm3jEHzCU,[],0.0,3.0
1885841,Dongho Kim,True,7E0nl9zpO4PP3q2Ke3TvTm,[],0.0,3.0
386372,John Gallen,True,5aO4PS2vHHs4n14pMwmadH,[],43.0,73.0
160588,Ann Wilson,True,4lPDIYPFDs5gpcToUczJDs,[],42.0,11356.0
36954,Dave Navarro,True,3JTMBiL0Bmrxv41WJ8V8cu,['grunge pop'],29.0,17406.0
68157,Phil Driscoll,True,70LaLEeEn3jyxEU8xrzLj8,"['classic praise', 'deep christian rock']",37.0,21429.0
24013,Bill Conti,True,272ygo5fv9cYsiCLcV0HV2,"['classic soundtrack', 'theme']",57.0,38842.0
373053,Fred Rogers,True,3UxaVKid9eFyaxEBMjknCL,[],0.0,1390.0
170314,Ambrose and His Orchestra,True,46ifTQBZKor5EggRUIHQy1,"['big band', 'british dance band', 'swing', 'tin pan alley', 'vintage jazz']",30.0,3205.0
801,M People,True,3lcbKPLl0ci2mKRdcP5Etf,"['dance pop', 'diva house', 'europop', 'hip house', 'new romantic', 'new wave pop', 'sophisti-pop']",57.0,200491.0
1220310,Dirty Disco,True,4iIPdsMxweFk4hLNVEBIyw,[],21.0,102.0
2187,Space,True,76vZk3TWaVcNiP7H7in9fu,['britpop'],40.0,27541.0
747890,Hidden Orchestra,True,4Rj2COYs5hQsw8rYIxSviz,"['compositional ambient', 'dark jazz', 'double drumming', 'electronica', 'neo-classical', 'ninja', 'nu jazz']",49.0,77216.0
7395,The Dandy Warhols,True,7siPLyFwRFYQkKgWKJ5Sod,"['alternative dance', 'alternative rock', 'indie rock', 'modern rock', 'rock']",62.0,264034.0
281693,Hot ’n’ Juicy,True,5H4VUYeY8yquSUAD7i2wEC,[],0.0,2.0
792448,Moullinex,True,1XFbnj1jNNzzyg46ni3dnr,"['filter house', 'new french touch', 'nu disco']",42.0,45430.0
123030,Jeannie Seely,True,0i9f82nIFjrLnnsf2YX3vY,['classic country pop'],33.0,8719.0
165131,Johnny Bond,True,3oY80B5wwJ7TH3inVejOQ0,"['cowboy western', 'oklahoma country']",38.0,6633.0
1583794,Sorry,True,5eUda4BaWhUQWWJiP1ml5v,"['chamber psych', 'english indie rock', 'modern alternative rock', 'uk post-punk revival']",48.0,50763.0
11354,Stakka Bo,True,4c7QKz3IrcyJz2HIphEVaC,['uppsala indie'],31.0,4280.0
37459,Titiyo,True,2s5enJCtVBAAdWD94jOIbM,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']",47.0,17299.0
67323,Freddie Wadling,True,4NZBruC8XBoC8lj8kkW05m,"['classic swedish pop', 'folkmusik', 'swedish jazz', 'visor']",40.0,19508.0
1368986,DJ Unik,True,0FKv96c2qHqp5QbR4aOn4o,[],0.0,6.0
947509,Sabotawj,True,7zDf2rbopl3TBdODgik2b5,[],4.0,123.0
1308670,Maya Venus,True,5e6EL7axK5jHLCq26NVfSb,[],0.0,1.0
1314306,Underground Gangsta,True,0Pi4oWfmn8OKtLiCnVXRLp,[],12.0,103.0
902012,조권,True,1hJ6EZjb0pnvPeBdzulrUr,[],31.0,13380.0
933083,BTOB,True,2hcsKca6hCfFMwwdbFvenJ,"['k-pop', 'k-pop boy group']",65.0,1324632.0
1214739,CLC,True,6QyO41KctzGc70mVaVnXQO,"['k-pop', 'k-pop girl group', 'korean city pop']",59.0,1077005.0
1417517,PENTAGON,True,1wKpMkucynaTfG8lyPprYV,"['k-pop', 'k-pop boy group']",65.0,1703218.0
1653740,(G)I‐DLE,True,2AfmfGFbe0A0WsTYm0SDTx,"['k-pop', 'k-pop girl group']",73.0,3224221.0
1417549,DAWN,True,7DxCK6bwfQC3F2ajZ02R2F,['k-pop'],47.0,173418.0
11325,Eazy‐E,True,7B4hKK0S9QYnaoqa9OuwgX,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",69.0,3734493.0
1655232,MBNel,True,2aqdy2BLMhGFHhRb1ZbDCF,"['asian american hip hop', 'cali rap', 'west coast trap']",58.0,53620.0
104812,Ingrid Peters,True,0hj68CqaIHnWkCXEwx0BFU,"['classic schlager', 'volksmusik']",31.0,5762.0
386214,stic.man,True,6B1QE6Q49ZfqspBzNajF2n,['hard motivation'],39.0,5307.0
90712,Machinedrum,True,06xa1OLBsMQJFXcl2tQkH4,"['electronica', 'footwork', 'future bass', 'future garage', 'glitch', 'glitch hop', 'halftime dnb', 'intelligent dance music', 'minimal dnb', 'uk bass', 'vapor twitch', 'wonky']",50.0,97286.0
1157710,et aliae,True,5yp7rZxnhr4c5o772zKFl7,[],12.0,1193.0
1932711,Rhyan LaMarr,True,6A3QksApu0ujMIvMN7GMFu,[],22.0,1646.0
1429490,Jack Red,True,1HbPqATzBps9D95NuvlA9k,[],27.0,382.0
1454308,Steven Malcolm,True,5yqWHaDl8ZrYgeKANLyIv8,"['christian hip hop', 'christian pop', 'christian trap']",49.0,44996.0
36838,Ben Monder,True,2CH9bD5RtnDcm9O23JByN7,"['contemporary jazz', 'ecm-style jazz', 'jazz guitar']",26.0,8086.0
957256,Heiri Känzig,True,0KBHDpk6syXYfN7DItgFDF,['swiss jazz'],15.0,239.0
5348,Vinnie Colaiuta,True,3JE0rhvpwUB5mK2OgUnWlO,"['jazz drums', 'jazz fusion', 'rock drums']",42.0,29936.0
344074,M‐1,True,7ivZ2Er1Y0KFN4WhJPsUNz,['political hip hop'],18.0,547.0
8193,The Pharcyde,True,7yk35uHNQclPXFGFoTU44w,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap']",63.0,549209.0
3130,Jurassic 5,True,6wFId9Jhuf9AKVzWboOj2B,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",59.0,375280.0
2179,Semisonic,True,1TqQi97nqeiuOJrIFv5Sw0,['pop rock'],61.0,357069.0
665025,Jedward,True,3WmFNCPmnVuZbVMeExH8hT,['eurovision'],32.0,33910.0
751795,Blacastan,True,69wXk5hSGBjGe8ZchlodVx,['underground rap'],37.0,5580.0
46119,Mr. Lif,True,6qbtuhThjXYnpldXCczlDd,"['abstract hip hop', 'alternative hip hop', 'boston hip hop', 'conscious hip hop', 'east coast hip hop', 'turntablism', 'underground rap']",45.0,39092.0
1622527,Qwestlife,True,23n7tf93JUxv84di9xFpvY,['uk house'],30.0,2088.0
707515,Grandmaster Melle Mel,True,0AWhixY9hX7LEPyPMjh4O0,"['bronx hip hop', 'east coast hip hop', 'electro', 'hip house', 'old school hip hop']",56.0,50966.0
1925936,AMY MIYÚ,True,5Cd6yDDRckU2zVyAzAMbLl,[],40.0,797.0
944095,Epic Rap Battles of History,True,0Rq2hV3S3O4JMWbL2B510w,"['antiviral pop', 'comic']",57.0,387888.0
15991,Eddie Murphy,True,1Zq8pfBl4ejCMrWdeAdphc,"['black comedy', 'comedy']",49.0,73708.0
42531,Johnny Osbourne,True,5TUTGRG0FlRoYTZ4GEdOVO,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae', 'ska']",46.0,48723.0
317437,"Errol ""Flabba"" Holt",True,1FTnUV8PPIp1r0XPQb02ip,[],12.0,247.0
99046,RBX,True,7M0RXYyvdxreyvUAFN8nlT,[],9.0,5.0
1224875,Concrete Criminalz,True,2sjj9i0oeCqcX3OfpAg5RM,[],0.0,26.0
783416,Locksmith,True,0OGWDaYrjhn6v1Lq1rqrWa,"['canadian hip hop', 'conscious hip hop', 'deep underground hip hop', 'underground hip hop']",49.0,62159.0
503268,Norrbotten Big Band,True,32L9PqRqyV4Q536udKy02W,"['jazz orchestra', 'modern big band']",12.0,652.0
1963210,Venom the Hacker,True,1Bw4wCwgRhwEsXmODZwHOJ,[],0.0,7.0
59731,Kenny Larkin,True,7A4qanEMCOPcywaqZ01yVV,"['acid house', 'detroit techno', 'dub techno', 'electro', 'intelligent dance music', 'microhouse', 'minimal techno', 'techno']",29.0,17847.0
108782,Joe Smooth,True,4BIamAD25vwYldaOWTEsXd,"['chicago house', 'classic house', 'hip house']",40.0,10417.0
436698,Hector Moralez,True,1P3YR1lHTzckqYvHxlNDJX,[],20.0,641.0
193976,D'Julz,True,1m6r7CIHVVb0heRlugYVRm,"['french techno', 'minimal tech house']",16.0,3182.0
66556,Ya Kid K,True,6yav7YvxQmmD408mOoncXh,[],33.0,901.0
530623,Ladyhawke,True,5TfnQ0Ai1cEbKY5katFK14,"['alternative dance', 'electropop', 'indietronica', 'metropopolis', 'neo-synthpop', 'new rave']",51.0,149045.0
1189166,Ayelle,True,5aNJpeK3hUdPY9orfExdOF,"['alternative r&b', 'indie electropop', 'vapor soul']",52.0,26578.0
1500373,Emma Sameth,True,0hac78iy32k7qYWLp6RPaz,['la pop'],46.0,8703.0
1508850,Emily Vaughn,True,3G9gR0x4v3J2Vek0Fw0yf2,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'social media pop']",51.0,114025.0
2079743,Alyssah Stylez,True,7wU47PzzYZaTOy80aEFdA4,[],0.0,4.0
1745544,Skinnyfromthe9,True,5yJ8UM2G0BWZpvplnY4iln,"['melodic rap', 'vapor trap']",37.0,88801.0
87491,Rev. James Cleveland,True,5g1lWbZIQ0LCWbKmRJDSSn,"['contemporary gospel', 'gospel']",37.0,60244.0
1525919,Leo Pellegrino,True,6CF5ONB3XoE4MvOodYnM4w,[],24.0,11320.0
2230313,Grace Davies,True,55VbVrjmAWcvCknVFfPzvK,['uk pop'],52.0,43464.0
37595,Arno,True,0pJz4IBnZkfgJFTrqBl3ZQ,"['belgian blues', 'belgian rock', 'classic belgian pop']",48.0,32428.0
901244,IDLES,True,75mafsNqNE1WSEVxIKuY5C,"['bristol indie', 'modern rock']",63.0,409769.0
763843,Dead Rabbit,True,1eIApi01IU6QsiajbLMNie,[],41.0,2697.0
9638,Goran Bregović,True,491v9k5NTGBGanwqPNSkuS,"['balkan beats', 'balkan brass', 'sevdah']",52.0,176294.0
496980,Μπάμπης Στόκας,True,77irFxLoxDu0DkBWf8mK0i,['entehno'],41.0,18568.0
180906,Βασίλης Παπακωνσταντίνου,True,6QO0eQd1MX0UrX582zWYcN,"['classic greek rock', 'entehno', 'greek indie']",46.0,79857.0
260571,Σταύρος Ξαρχάκος,True,0upv3byr3DqJF5gYZcntAj,"['bouzouki', 'greek guitar', 'laiko', 'neo kyma', 'rebetiko']",31.0,7282.0
227694,Μαρινέλλα,True,4u5yrM5jlC3iviSQQXcMCK,"['classic greek pop', 'entehno', 'greek pop', 'laiko']",43.0,35917.0
98202,Γλυκερία,True,0GBKwLQdkZ6tml0ssOSQ4f,"['entehno', 'greek pop', 'laiko']",48.0,36550.0
219702,Δήμητρα Γαλάνη,True,3nV0kq59WJOJRLNWpFR1m6,"['classic greek pop', 'entehno', 'greek indie', 'laiko', 'neo kyma']",42.0,41428.0
219722,Κώστας Μακεδόνας,True,4RmCe8hPJC7w3SBku1VJ0W,"['greek pop', 'laiko']",41.0,31205.0
328728,Melina Aslanidou,True,0q6umZk2e14mheMLEQLFCJ,"['entehno', 'greek pop', 'laiko']",46.0,48962.0
170075,Μιλτιάδης Πασχαλίδης,True,6VzFvK9yRRZkT0L8kMmOXV,"['entehno', 'greek indie']",47.0,54952.0
219759,Φοίβος Δεληβοριάς,True,1e4ICc9TtOUGHrhS4LX59z,['entehno'],43.0,29498.0
760509,Chord Overstreet,True,5D3muNJhYYunbRkh3FKgX0,['acoustic pop'],68.0,127159.0
609435,Jonathan Roy,True,62ggJuZV87VvP3sAHM0V3K,['canadian folk'],52.0,62517.0
1902006,Malou Beling,True,5mU7ohKXRejACFS8eZIixp,[],55.0,2863.0
1123435,Isaiah Dreads,True,3UZMgpkKd6JUdvxQa0M0PK,"['chill drill', 'uk alternative hip hop']",41.0,7920.0
1898184,Kiara Nelson,True,1OtLLpkbo3xLGlPUQV4YHa,['finlandssvenska musik'],42.0,1913.0
